Time (s),RPM1,RPM2,RPM3,dt (s),Vx (m/s),Vy (m/s),Omega (rad/s),X (m),Y (m),Theta (rad)
27.662,-50.92,-51.54,-51.2,0.0019999999999988916,-0.0016544672497927897,-0.00036444351990391673,-1.0428540227924123,-0.012015270013962558,1.1729378963852821,-3.881206769960823
27.663,-51.19,-51.54,-51.3,0.0010000000000012221,-0.001090800686360826,-0.0002805833476672669,-1.0428540227924123,-0.01201636081464892,1.1729376158019345,-3.8822496239836166
27.718,-51.51,-51.75,-51.47,0.054999999999999716,-0.0006463166574316051,-6.177822046750346e-05,-1.045365125151082,-0.012051908230807658,1.1729342179998088,-3.939744705866926
27.719,-51.66,-51.88,-51.69,0.0010000000000012221,-0.0005044775738165347,0.00021746941772882218,-1.0501158593431599,-0.012052412708381475,1.1729344354692266,-3.9407948217262705
27.722,-51.57,-51.99,-51.82,0.0030000000000001137,-0.00042795533950204035,6.447779827337617e-05,-1.0535092409089297,-0.012053696574399982,1.1729346289026215,-3.9439553494489976
27.769,-51.35,-52.08,-51.71,0.046999999999997044,-0.0007187700507536603,-0.0002659337103031144,-1.0545272553786609,-0.012087478766785401,1.1729221300182373,-3.9935181304517915
27.771,-51.29,-52.03,-51.55,0.0020000000000024443,-0.0013009413184107712,-0.00024664159578137223,-1.0528984322270913,-0.012090080649422226,1.1729216367350457,-3.9956239273162484
27.773,-51.53,-51.91,-51.47,0.0019999999999988916,-0.0013614742630294811,-3.156200792255819e-05,-1.0510660061815755,-0.012092803597948284,1.1729215736110299,-3.9977260593286106
27.818,-51.82,-51.87,-51.62,0.045000000000001705,-0.0007761347753276321,0.0003831806973752448,-1.051337476706837,-0.012127729662838028,1.1729388167424117,-4.04503624578042
27.819,-52.0,-52.05,-51.75,0.0009999999999976694,-0.00015726389722987762,0.000453385968008354,-1.054052181959453,-0.012127886926735257,1.1729392701283798,-4.046090297962377
27.864,-51.88,-52.14,-51.8,0.045000000000001705,-0.00017167875199606238,0.0005572068256895887,-1.0573776958939076,-0.012135612470575081,1.1729643444355358,-4.093672294277605
27.866,-51.56,-52.08,-51.92,0.0019999999999988916,-0.0005112281041635414,0.00039304599935967516,-1.0575134311565384,-0.012136634926783407,1.1729651305275346,-4.095787321139917
27.869,-51.19,-51.88,-51.81,0.0030000000000001137,-0.0009196491819858645,-0.00029612604389614634,-1.055748872742338,-0.012139393874329364,1.1729642421494029,-4.0989545677581445
27.912,-50.93,-51.85,-51.56,0.04299999999999926,-0.001194802746635467,-0.0006859161648722305,-1.0511338738128908,-0.012190770392434689,1.1729347477543133,-4.144153324332098
27.914,-50.99,-52.1,-51.41,0.0020000000000024443,-0.001651145736335297,-0.00043015314849588395,-1.0474690217218594,-0.012194072683907363,1.1729338874480162,-4.146248262375544
28.072,-51.25,-52.19,-51.27,0.1579999999999977,-0.0020235205242080637,0.00019686292511553698,-1.0485549038229056,-0.012513788926732232,1.1729649917901845,-4.311919937179561
28.074,-51.57,-52.27,-51.37,0.0020000000000024443,-0.0015763092153340075,0.0011447450094608349,-1.049980124080529,-0.012516941545162905,1.1729672812802034,-4.314019897427725
28.103,-51.71,-52.34,-51.6,0.028999999999999915,-0.001115839354515967,0.001301480465091846,-1.053373505646299,-0.012549300886443867,1.1730050242136911,-4.344567729091468
28.128,-51.69,-52.26,-51.74,0.02499999999999858,-0.0009907567064914758,0.0010566265753195843,-1.0563596814241767,-0.012574069804106153,1.1730314398780741,-4.370976721127071
28.129,-51.53,-52.19,-51.79,0.0010000000000012221,-0.0009275811947850963,0.0006713532904740466,-1.056631151949438,-0.01257499738530094,1.1730321112313646,-4.372033352279021
28.13,-51.38,-52.05,-51.76,0.0009999999999976694,-0.0011503507302430575,0.0003622893341069671,-1.055409534585761,-0.01257614773603118,1.1730324735206987,-4.373088761813604
28.131,-51.65,-51.51,-51.51,0.0010000000000012221,-0.0012119370016976335,0.0001300505789818798,-1.0532377703836682,-0.01257735967303288,1.1730326035712777,-4.37414199958399
28.132,-51.93,-51.58,-51.58,0.0010000000000012221,0.00027660109715304214,9.729878526652393e-05,-1.0497086535552675,-0.012577083071935726,1.173032700870063,-4.375191708237546
28.171,-51.96,-51.79,-51.72,0.038999999999997925,0.0006917577002985042,0.00024252095287094288,-1.0525590940705143,-0.012550104521624085,1.1730421591872249,-4.416241512906294
28.172,-51.77,-51.91,-51.84,0.0010000000000012221,0.0003736070102481748,0.0002467396066841878,-1.0551380640604995,-0.012549730914613836,1.1730424059268316,-4.417296650970355
28.175,-51.6,-51.8,-51.74,0.0030000000000001137,-0.00024733115553380214,5.7521430117461166e-05,-1.0554774022170765,-0.012550472908080437,1.173042578491122,-4.420463083177006
28.176,-51.45,-51.77,-51.64,0.0009999999999976694,-0.0003723036843297296,1.7542332394207616e-06,-1.0528984322270911,-0.012550845211764767,1.1730425802453552,-4.421515981609231
28.179,-51.16,-51.82,-51.7,0.0030000000000001137,-0.0005792595300954741,7.272369245696434e-05,-1.05099813855026,-0.012552582990355053,1.1730427984164327,-4.424668976024882
28.228,-51.12,-52.01,-51.83,0.04900000000000304,-0.0012667444281908046,-0.0001478829231088874,-1.049776521186583,-0.012614653467336406,1.1730355521532003,-4.476108025563027
28.23,-51.31,-52.03,-51.65,0.0019999999999988916,-0.0017053884768598018,-7.480649223156828e-05,-1.051676814863414,-0.012618064244290123,1.1730354025402159,-4.478211379192753
28.232,-51.54,-51.91,-51.42,0.0019999999999988916,-0.0012396659759529324,0.0004128565185521136,-1.0518804177573604,-0.012620543576242028,1.173036228253253,-4.480315140028266
28.375,-51.68,-51.87,-51.43,0.14300000000000068,-0.00045919280703535665,0.0008047224517307401,-1.0510660061815755,-0.012686208147648084,1.1731513035638503,-4.630617578912233
28.377,-51.67,-51.91,-51.58,0.0019999999999988916,-2.5648349130138214e-06,0.0008005371534575638,-1.0518125501260447,-0.01268621327731791,1.1731529046381572,-4.632721204012483
28.378,-51.65,-52.01,-51.79,0.0010000000000012221,-0.00020421643024542553,0.0005841543463675495,-1.0530341674897221,-0.012686417493748155,1.1731534887925037,-4.633774238179974
28.381,-51.64,-52.18,-51.84,0.0030000000000001137,-0.0005533194144164036,0.0003566832223540533,-1.0550023287978687,-0.012688077451991405,1.1731545588421708,-4.636939245166368
28.383,-51.7,-52.12,-51.73,0.0019999999999988916,-0.0008192066358984724,0.0005565247888693108,-1.056427549055492,-0.0126897158652632,1.1731556718917486,-4.639052100264478
28.385,-51.82,-51.91,-51.64,0.0020000000000024443,-0.0005218029157300817,0.0006709521289148262,-1.0556810051110226,-0.012690759471094663,1.1731570137960066,-4.641163462274703
28.386,-51.87,-52.02,-51.7,0.0009999999999976694,5.915732661780594e-05,0.0004951913181941576,-1.0544593877473454,-0.012690700313768045,1.1731575089873247,-4.642217921662447
28.43,-51.83,-52.26,-51.75,0.04400000000000048,-1.9802566484440748e-05,0.0005804558590759584,-1.0559524756362841,-0.01269157162669336,1.173183049045124,-4.688679830590444
28.433,-51.8,-52.41,-51.87,0.0030000000000001137,-0.0003883459353218679,0.0009160886519433818,-1.0576491664191692,-0.012692736664499327,1.17318579731108,-4.691852778089702
28.434,-51.7,-52.32,-51.98,0.0010000000000012221,-0.0007320569858995536,0.0009646224436821874,-1.0592779895707385,-0.012693468721485227,1.1731867619335237,-4.692912056079274
28.586,-51.54,-52.17,-51.94,0.15199999999999747,-0.0009543095367736571,0.0005982194082243833,-1.0587350485202156,-0.01283852377107482,1.1732776912835738,-4.853839783454345
28.589,-51.32,-52.11,-51.75,0.0030000000000001137,-0.0010090278376771106,0.0005650698022470539,-1.0563596814241767,-0.01284155085458785,1.1732793864929807,-4.857008862498617
28.592,-51.33,-52.05,-51.44,0.0030000000000001137,-0.0011701407428708,0.000830271519082146,-1.053169902752353,-0.012845061276816463,1.173281877307538,-4.860168372206874
28.594,-51.5,-52.0,-51.3,0.0020000000000024443,-0.0006967891467465978,0.001222337188869115,-1.0507266680249985,-0.012846454855109959,1.1732843219819158,-4.862269825542927
28.595,-51.57,-52.02,-51.39,0.0009999999999976694,-0.00012105122313362887,0.0013023356060939458,-1.0505909327623677,-0.012846575906333093,1.1732856243175218,-4.863320416475687
28.597,-51.51,-51.65,-51.65,0.0020000000000024443,-0.00010771464114137937,0.0011722158564005268,-1.051812550126045,-0.012846791335615376,1.1732879687492346,-4.865424041575942
28.598,-51.58,-51.86,-51.86,0.0009999999999976694,-0.00028978849835924306,4.469727932813352e-05,-1.0506588003936832,-0.012847081124113735,1.173288013446514,-4.866474700376333
28.6,-51.57,-51.9,-51.82,0.0020000000000024443,-0.0005794827536630893,9.000344687571675e-05,-1.0539843143281378,-0.012848240089621063,1.1732881934534078,-4.868582669004992
28.687,-51.57,-51.93,-51.79,0.08699999999999974,-0.0005774084541700633,0.00023782033800155488,-1.0539164466968223,-0.012898474625133858,1.173308883822814,-4.960273399867615
28.688,-51.56,-51.82,-51.77,0.0009999999999976694,-0.000526506252162399,0.000395191677433774,-1.053916446696822,-0.012899001131386019,1.1733092790144914,-4.96132731631431
28.689,-51.7,-51.86,-51.74,0.0010000000000012221,-0.00045466732865110326,0.0002091560362570399,-1.0529662998584068,-0.01289945579871467,1.1733094881705277,-4.962380282614169
28.69,-51.9,-52.04,-51.72,0.0010000000000012221,-0.00014908189073550978,0.0002627043955271109,-1.0539843143281376,-0.012899604880605405,1.1733097508749233,-4.963434266928498
28.691,-52.01,-52.14,-51.84,0.0009999999999976694,0.00018475978138356812,0.0005518160168131836,-1.056427549055492,-0.012899420120824021,1.1733103026909402,-4.9644906944775515
28.74,-51.89,-52.15,-52.03,0.04899999999999949,0.0001762939572315524,0.0005164912090387154,-1.0586671808889,-0.012890781716919675,1.1733356107601831,-5.016365386341107
28.743,-51.56,-52.02,-52.05,0.0030000000000001137,-0.00033452697674722957,0.0003330547053425095,-1.0592101219394234,-0.012891785297849918,1.1733366099242992,-5.019543016706925
28.79,-51.27,-51.82,-51.78,0.0470000000000006,-0.0009647290883815573,0.00024891899131634617,-1.0562239461615457,-0.01293712756500385,1.173348309116891,-5.069185542176519
28.792,-51.14,-51.72,-51.54,0.0020000000000024443,-0.0010147797734541136,0.0004556874792474676,-1.0510660061815755,-0.012939157124550762,1.1733492204918494,-5.071287674188884
28.794,-51.32,-51.84,-51.46,0.0019999999999988916,-0.000846189768421211,0.0006661464217561125,-1.0478762275097517,-0.012940849504087604,1.173350552784693,-5.073383426643902
28.891,-51.56,-51.96,-51.54,0.09699999999999775,-0.00040315883188175546,0.0008889368750335313,-1.0493693153986905,-0.012979955910780133,1.1734367796615712,-5.175172250237573
28.894,-51.7,-51.99,-51.75,0.0030000000000001137,-1.598128677845044e-05,0.0008593192984909357,-1.0523554911765682,-0.012980003854640468,1.1734393576194666,-5.178329316711102
28.896,-51.75,-52.09,-51.87,0.0020000000000024443,-0.0001225228138616513,0.000548866240538435,-1.0549344611665532,-0.012980248900268191,1.1734404553519477,-5.180439185633438
28.897,-51.73,-52.1,-51.91,0.0009999999999976694,-0.0002498788386811167,0.0005734418447820968,-1.056766887212069,-0.012980498779106871,1.1734410287937924,-5.181495952520648
28.899,-51.56,-52.05,-51.87,0.0020000000000024443,-0.000357939132229044,0.0005677782907027762,-1.056970490106015,-0.01298121465737133,1.1734421643503739,-5.183609893500862
28.953,-51.56,-52.07,-51.84,0.053999999999998494,-0.0005982393698058889,0.0006712227045732633,-1.0552059316918148,-0.013013519583340847,1.1734784103764209,-5.240591013812219
28.954,-51.77,-52.01,-51.73,0.0010000000000012221,-0.0005042912687389855,0.0007772557974220907,-1.0551380640604995,-0.013014023874609587,1.1734791876322184,-5.241646151876281
28.955,-51.89,-52.04,-51.71,0.0009999999999976694,7.563203499387628e-05,0.0005441234836080761,-1.055409534585761,-0.013013948242574593,1.173479731755702,-5.242701561410864
29.197,-51.93,-52.13,-51.84,0.24200000000000088,0.000329851228766143,0.0005004515631717949,-1.0562918137928612,-0.012934124245213187,1.1736008410339895,-5.498324180348737
29.198,-51.89,-52.07,-52.02,0.0010000000000012221,0.0002907300432261702,0.00045323623731505523,-1.0580563722070615,-0.01293383351516996,1.1736012942702267,-5.499382236720946
29.199,-51.7,-52.02,-52.12,0.0010000000000012221,-0.00016495280883178665,0.0002939399322007678,-1.0585993132575848,-0.012933998467978792,1.173601588210159,-5.500440836034205
29.202,-51.4,-51.97,-51.92,0.0030000000000001137,-0.0006750944095568035,0.00042149355415347305,-1.0576491664191692,-0.012936023751207462,1.1736028526908213,-5.503613783533463
29.202,-51.29,-51.58,-51.44,0.0,-0.000737907191733361,0.0008755655828876871,-1.0539164466968223,-0.012936023751207462,1.1736028526908213,-5.503613783533463
29.203,-51.17,-51.72,-51.3,0.0009999999999976694,-0.00014330737370121506,0.0005062119802591513,-1.0472654188279131,-0.012936167058581163,1.1736033589028017,-5.504661048952288
29.206,-51.27,-51.84,-51.1,0.0030000000000001137,4.230727686624848e-05,0.0010419314635723377,-1.0464510072521285,-0.012936040136750563,1.1736064846971923,-5.507800401974045
29.207,-51.58,-52.17,-51.28,0.0010000000000012221,0.0006653310398414574,0.001238679147815485,-1.0465867425147592,-0.012935374805710722,1.1736077233763402,-5.508846988716561
29.209,-51.72,-52.18,-51.38,0.0019999999999988916,0.0009416724805568772,0.0013458764646420843,-1.052151888282622,-0.012933491460749609,1.1736104151292694,-5.510951292493125
29.21,-51.56,-51.9,-51.32,0.0010000000000012221,0.0009517772550261474,0.0011024640717149754,-1.0538485790655068,-0.012932539683494582,1.1736115175933413,-5.512005141072192
29.211,-51.48,-51.79,-51.48,0.0009999999999976694,0.0006813920413834319,0.0008083209469184831,-1.050455197499737,-0.0129318582914532,1.173612325914288,-5.51305559626969
29.214,-51.63,-51.84,-51.56,0.0030000000000001137,0.00017759698461143172,0.0006245006655357676,-1.0502515946057907,-0.012931325500499365,1.1736141994162848,-5.5162063510535075
29.302,-51.91,-51.95,-51.55,0.08800000000000097,0.0002639269340231529,0.0004579978606054102,-1.052151888282622,-0.012908099930305327,1.1736545032280181,-5.608795717222379
29.303,-52.01,-52.05,-51.55,0.0010000000000012221,0.000775940315815491,0.00019128432584439582,-1.054730858272607,-0.01290732398998951,1.173654694512344,-5.609850448080653
29.304,-51.96,-52.07,-51.54,0.0009999999999976694,0.0009832376208731188,0.00022170940572118118,-1.056088210898915,-0.01290634075236864,1.1736549162217498,-5.61090653629155
29.305,-51.78,-52.02,-51.68,0.0010000000000012221,0.000954306948965655,0.0003446848538310816,-1.0558167403736534,-0.012905386445419673,1.1736552609066035,-5.611962353031925
29.307,-51.6,-51.82,-51.74,0.0019999999999988916,0.00039172591374486904,0.0004983506495392871,-1.0552059316918148,-0.012904602993592184,1.1736562576079026,-5.614072764895307
29.355,-51.59,-51.87,-51.72,0.04800000000000182,-0.00012002833041552133,0.0003857079974917013,-1.0530341674897221,-0.01291036435345213,1.1736747715917821,-5.664618404934816
29.356,-51.44,-52.12,-51.63,0.0010000000000012221,-2.7308834033930607e-05,0.0005075613641226298,-1.053169902752353,-0.012910391662286164,1.1736752791531462,-5.66567157483757
29.358,-51.38,-52.14,-51.4,0.0019999999999988916,0.00019711187364133875,0.0012574092326294536,-1.0532377703836684,-0.012909997438538882,1.1736777939716114,-5.667778050378336
29.521,-51.53,-52.08,-51.33,0.16300000000000026,0.0006244277532857161,0.0014418068623961032,-1.0514053443381526,-0.01280821571475331,1.173912808490182,-5.839157121505456
29.522,-51.6,-52.09,-51.42,0.0009999999999976694,0.001070984997468164,0.0009153568935275042,-1.0515410796007834,-0.012807144729755844,1.1739137238470756,-5.840208662585054
29.526,-51.59,-52.18,-51.5,0.004000000000001336,0.0009588028962734126,0.0008141893231083101,-1.0526948293331453,-0.012803309518170748,1.173916980604368,-5.844419441902388
29.527,-51.59,-52.19,-51.65,0.0010000000000012221,0.0008941167629950227,0.0009979708998565848,-1.0537807114341913,-0.012802415401407752,1.173917978575268,-5.8454732226138235
29.528,-51.58,-52.12,-51.78,0.0009999999999976694,0.0005941559066468464,0.0010411499216709174,-1.054866593535238,-0.012801821245501107,1.1739190197251896,-5.846528089207356
29.53,-51.5,-52.07,-51.75,0.0020000000000024443,0.0002311017289645668,0.0009630219851050594,-1.0552059316918148,-0.012801359042043178,1.17392094576916,-5.8486385010707425
29.532,-51.5,-52.08,-51.73,0.0019999999999988916,0.00016495949432064378,0.001023249712023704,-1.0541200495907685,-0.012801029123054537,1.173922992268584,-5.850746741169923
29.533,-51.72,-52.32,-51.78,0.0010000000000012221,0.00022091002443565293,0.0010361958156261486,-1.054052181959453,-0.0128008082130301,1.1739240284643997,-5.851800793351884
29.573,-51.91,-52.46,-51.9,0.03999999999999915,0.0006007319180512613,0.0010373695404402303,-1.0575134311565384,-0.012776778936308051,1.1739655232460173,-5.8941013305981445
29.575,-51.44,-51.58,-51.51,0.0019999999999988916,0.0007252967532730202,0.000908527626995548,-1.0605674745657312,-0.012775328342801505,1.1739673403012714,-5.896222465547274
29.577,-51.3,-51.57,-51.51,0.0020000000000024443,3.458836506538986e-05,0.00025156522101153875,-1.048758506716852,-0.012775259166071374,1.1739678434317133,-5.898319982560711
29.64,-51.17,-51.42,-51.51,0.06299999999999883,-8.784678252892082e-05,0.0005067428743934848,-1.047740492247121,-0.012780793513370697,1.1739997682328,-5.964327633572278
29.642,-51.06,-51.43,-51.58,0.0019999999999988916,-0.00034869737719366245,0.0005355300521923729,-1.0458401985702899,-0.012781490908125083,1.1740008392929044,-5.966419313969418
29.643,-50.96,-51.37,-51.5,0.0010000000000012221,-0.0005488490525336396,0.0008008880072195938,-1.0456365956763436,-0.012782039757177618,1.1740016401809117,-5.967464950565096
29.7,-51.16,-51.31,-51.28,0.05699999999999861,-0.0005330377147085221,0.000872451467443852,-1.044007772524774,-0.012812422906916003,1.174051369914556,-6.026973393599007
29.702,-51.33,-51.4,-51.16,0.0020000000000024443,-1.9014497446867753e-05,0.00028730319499795727,-1.043464831474251,-0.012812460935910897,1.174051944520946,-6.029060323261958
29.703,-51.35,-51.63,-51.27,0.0009999999999976694,0.0004476576160657147,8.080247002009223e-06,-1.0444149783126666,-0.012812013278294832,1.174051952601193,-6.030104738240269
29.916,-51.44,-51.76,-51.43,0.21300000000000097,0.000579726874564934,0.00036626297858715354,-1.0468582130400208,-0.0126885314540125,1.174129966615632,-6.253085537617794
29.918,-51.52,-51.81,-51.51,0.0019999999999988916,0.0005885128168141132,0.00034249780547398784,-1.049437183030006,-0.012687354428378874,1.1741306516112429,-6.255184411983853
29.92,-51.44,-51.85,-51.51,0.0020000000000024443,0.0005357172883143541,0.0003083347849244685,-1.0508624032876293,-0.012686282993802244,1.1741312682808127,-6.257286136790431
29.922,-51.38,-51.82,-51.58,0.0019999999999988916,0.0006034680795251601,0.000518456271943436,-1.0505909327623677,-0.012685076057643194,1.1741323051933565,-6.259387318655954
29.923,-51.53,-51.86,-51.65,0.0009999999999976694,0.000419240525503952,0.0006803752264720472,-1.050455197499737,-0.01268465681711769,1.174132985568583,-6.260437773853452
29.925,-51.82,-52.05,-51.64,0.0020000000000024443,0.0003700807247945507,0.00047978072163866453,-1.0522197559139372,-0.0126839166556681,1.1741339451300261,-6.262542213365283
29.926,-51.94,-52.14,-51.7,0.0009999999999976694,0.0007424185017041941,6.769902790859867e-05,-1.055409534585761,-0.012683174237166398,1.174134012829054,-6.263597622899866
29.927,-51.9,-52.15,-51.75,0.0010000000000012221,0.0007987390586610045,-2.6248489307859564e-05,-1.0572419606312768,-0.012682375498107737,1.1741339865805647,-6.264654864860498
29.929,-51.71,-52.16,-51.8,0.0019999999999988916,0.0007234547934253396,0.00011814520884772381,-1.0573776958939076,-0.012680928588520886,1.1741342228709823,-6.266769620252285
29.932,-51.55,-52.03,-51.84,0.0030000000000001137,0.0006435973585759568,0.0005761289202569198,-1.0564954166868075,-0.012678997796445157,1.1741359512577432,-6.2699391065023455
29.933,-51.33,-51.76,-51.74,0.0010000000000012221,0.00033391098853892333,0.000810836171399066,-1.0547987259039224,-0.012678663885456617,1.1741367620939145,-6.27099390522825
30.12,-51.2,-51.73,-51.57,0.18700000000000117,2.5549439849733373e-05,0.0008800228169895838,-1.050794535656314,-0.012673886140204718,1.1743013263606916,-6.467492483395982
30.122,-51.3,-51.93,-51.42,0.0019999999999988916,0.00045801643286098257,0.0008733303885415215,-1.0485549038229058,-0.012672970107338997,1.1743030730214687,-6.469589593203627
30.123,-51.39,-52.03,-51.43,0.0010000000000012221,0.0010545684489277989,0.0006003585288547199,-1.0495729182926368,-0.012671915538890069,1.1743036733799976,-6.470639166121921
30.125,-51.55,-52.13,-51.65,0.0019999999999988916,0.0012019194919531168,0.0004968102300353996,-1.0509302709189445,-0.012669511699906164,1.1743046670004578,-6.4727410266637575
30.128,-51.69,-52.21,-51.86,0.0030000000000001137,0.0009892037815800517,0.0005352941604251667,-1.0541879172220838,-0.012666544088561424,1.174306272882939,-6.475903590415424
30.13,-51.6,-52.22,-51.9,0.0019999999999988916,0.000761468685526395,0.0005876022125198836,-1.057106225368646,-0.012665021151190371,1.174307448087364,-6.47801780286616
30.132,-51.51,-51.44,-51.51,0.0020000000000024443,0.0007559549671933227,0.0008328241394515822,-1.0568347548433843,-0.012663509241255982,1.174309113735643,-6.480131472375849
30.134,-51.58,-51.37,-51.51,0.0019999999999988916,-0.00013885529928927846,-4.7042650854552255e-05,-1.048283433297644,-0.01266378695185456,1.1743090196503412,-6.482228039242443
30.135,-51.65,-51.38,-51.44,0.0010000000000012221,-0.00030689613072681346,-0.0002372159373354305,-1.048283433297644,-0.012664093847985287,1.1743087824344038,-6.483276322675742
30.137,-51.78,-51.69,-51.44,0.0019999999999988916,-0.00020656361452208997,-0.0004709956168635824,-1.0483513009289596,-0.012664506975214332,1.1743078404431702,-6.485373025277599
30.219,-51.83,-51.96,-51.59,0.08200000000000074,0.0003537878240171854,-0.0005321808651576918,-1.051337476706837,-0.012635496373644922,1.1742642016122273,-6.5715826983675605
30.221,-51.87,-51.92,-51.73,0.0019999999999988916,0.0006106273196198101,-0.00030130774773124986,-1.0545272553786609,-0.012634275119005682,1.1742635989967318,-6.573691752878316
30.225,-51.76,-51.59,-51.71,0.004000000000001336,0.00030318575774003503,-0.0001890113221238694,-1.0554774022170763,-0.012633062375974722,1.1742628429514432,-6.577913662487186
30.226,-51.3,-51.36,-51.69,0.0009999999999976694,-0.00027519260793593207,-0.00015722489906580347,-1.0523554911765682,-0.012633337568582658,1.1742626857265441,-6.57896601797836
30.228,-51.03,-51.52,-51.53,0.0020000000000024443,-0.0004352016187111477,0.0006252457835565712,-1.0475368893531747,-0.01263420797182008,1.1742639362181113,-6.581061091757069
30.229,-51.08,-51.74,-51.23,0.0009999999999976694,0.00028692956337182527,0.0009963936630445786,-1.0457044633076593,-0.01263392104225671,1.1742649326117744,-6.582106796220374
30.286,-51.33,-51.93,-51.12,0.05700000000000216,0.001133811559190778,0.0005382009017637983,-1.0455008604137126,-0.012569293783382833,1.174295610063175,-6.641700345263957
30.292,-51.64,-52.11,-51.3,0.006000000000000227,0.0015190691002980785,-0.00013307090371780038,-1.047740492247121,-0.012560179368781045,1.1742948116377527,-6.64798678821744
30.337,-51.77,-52.12,-51.54,0.04499999999999815,0.0014210659681633238,-0.00039697219104887,-1.0522876235452527,-0.012496231400213699,1.1742769478891555,-6.695339731276975
30.339,-51.75,-52.06,-51.68,0.0019999999999988916,0.0010142476684170641,-0.0003062754876377928,-1.054866593535238,-0.012494202904876866,1.1742763353381802,-6.697449464464044
30.34,-51.65,-52.01,-51.73,0.0010000000000012221,0.00073210594436266,-4.73636242452222e-05,-1.0552737993231303,-0.012493470798932501,1.1742762879745559,-6.6985047382633685
30.398,-51.64,-51.96,-51.57,0.05799999999999983,0.0006506003036436513,0.0002166819408145241,-1.0545951230099762,-0.01245573598132117,1.1742888555271231,-6.759671255397947
30.399,-51.77,-51.92,-51.42,0.0010000000000012221,0.0007486647719308273,-9.180915998450544e-05,-1.0531020351210374,-0.012454987316549237,1.174288763717963,-6.7607243574330695
30.401,-51.89,-52.02,-51.43,0.0019999999999988916,0.0007091862543644673,-0.0006028157251547979,-1.0526948293331453,-0.012453568944040509,1.1742875580865129,-6.762829747091734
30.45,-51.85,-52.19,-51.58,0.04899999999999949,0.0007899154051351935,-0.000800411746117591,-1.054255784853399,-0.012414863089188885,1.1742483379109532,-6.814488280549551
30.451,-51.82,-52.2,-51.86,0.0010000000000012221,0.000991035242343353,-0.0004973756450279622,-1.0561560785302304,-0.012413872053946541,1.174247840535308,-6.815544436628082
30.452,-51.65,-52.21,-51.97,0.0010000000000012221,0.0007545888781560811,6.594412392216248e-05,-1.057920636944431,-0.012413117465068384,1.174247906479432,-6.816602357265028
30.545,-51.41,-52.21,-51.86,0.09299999999999997,0.0008434162520169066,0.0005721626149207683,-1.057581298787854,-0.012334679753630812,1.1743011176026197,-6.914957418052298
30.546,-51.28,-52.14,-51.68,0.0009999999999976694,0.00128535818133735,0.0006814221733605212,-1.0552059316918148,-0.012333394395449478,1.174301799024793,-6.916012623983987
30.547,-51.23,-52.08,-51.44,0.0010000000000012221,0.0014531529100514238,0.0005705093631585455,-1.0526269617018298,-0.012331941242539425,1.1743023695341561,-6.917065250945691
30.548,-51.4,-52.1,-51.38,0.0009999999999976694,0.0015927664492152449,0.00020685817401525046,-1.0502515946057907,-0.012330348476090214,1.17430257639233,-6.918115502540294
30.631,-51.58,-51.51,-51.51,0.08300000000000196,0.0014737841425877377,-0.00020126172820226758,-1.0511338738128908,-0.01220802439225543,1.1742858716688893,-7.005359614066766
30.633,-51.72,-51.58,-51.58,0.0019999999999988916,-9.691026637147241e-05,-0.00011001002414300469,-1.0492335801360597,-0.012208218212788172,1.1742856516488411,-7.007458081227036
30.634,-51.7,-51.57,-51.72,0.0010000000000012221,-0.00019428181049957973,-0.0002196128381255578,-1.0511338738128908,-0.012208412494598673,1.174285432036003,-7.008509215100851
30.636,-51.61,-51.64,-51.84,0.0019999999999988916,-0.00028000135938761916,9.428895245548067e-05,-1.0518804177573602,-0.012208972497317448,1.1742856206139078,-7.010612975936365
30.638,-51.45,-51.77,-51.81,0.0020000000000024443,-8.989375303856219e-05,0.00044457342902139586,-1.0525590940705143,-0.012209152284823525,1.174286509760766,-7.012718094124509
30.692,-51.46,-51.96,-51.78,0.053999999999998494,0.0004205396445525193,0.0005792137239805415,-1.0521518882826217,-0.01218644314401769,1.1743177873018609,-7.069534296091769
30.693,-51.75,-52.07,-51.76,0.0010000000000012221,0.0008384104210452904,0.00037553801997530984,-1.0533056380149837,-0.012185604733596644,1.1743181628398809,-7.070587601729785
30.743,-52.02,-52.09,-51.8,0.04999999999999716,0.0006416406231516359,-0.00015451812716647069,-1.0558846080049689,-0.012153522702439065,1.1743104369335227,-7.12338183213003
30.745,-52.19,-52.17,-51.92,0.0020000000000024443,0.00023402080574520985,-0.0004965744491261789,-1.058124239838377,-0.012153054660827575,1.1743094437846244,-7.1254980806097095
30.747,-52.12,-52.04,-51.95,0.0019999999999988916,7.527233146639622e-05,-0.0005405338143781967,-1.0606353421970467,-0.012152904116164643,1.1743083627169957,-7.127619351294102
30.75,-51.77,-51.77,-51.91,0.0030000000000001137,-8.730213485271101e-05,-0.00029591415745966633,-1.0594815924646848,-0.012153166022569202,1.1743074749745233,-7.130797796071497
30.834,-51.46,-51.6,-51.8,0.08399999999999963,-5.8133644401097994e-05,0.0002873946762715522,-1.0550023287978687,-0.012158049248698894,1.17433161612733,-7.219417991690517
30.836,-51.17,-51.59,-51.63,0.0019999999999988916,0.00018974969785991755,0.0005901285031057507,-1.0509981385502603,-0.012157669749303174,1.1743327963843362,-7.221519987967617
30.837,-51.2,-51.73,-51.4,0.0010000000000012221,0.0007003981754788491,0.0006032667837516397,-1.0478083598784365,-0.012156969351127695,1.17433339965112,-7.222567796327496
